"","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"OliverTheUnique","Biokemiisto, Pythonisto, sciencisto, vegetaƒµano, kontra≈≠fa≈ùisto. Mi estas interesita pri la mondo ƒâirka≈≠ mi. Mi pepas en la angla, germana kaj esperanta.",13047,271,2360,538,"https://t.co/VIysOcaQ8I","Oliver Theunissen",2013-03-02 12:09:58,FALSE,FALSE,"OliverTheUnique","Tero E≈≠ropo Germanio Hamburgo","de","1234443582",61,FALSE,"http://pbs.twimg.com/profile_images/3328120924/eb2d9bea2323eb9dc3dde5f7b6ae7563_normal.jpeg"
"FranceAgricole","L'agriculture concerne tout le monde : http://t.co/mg9TXkQyL3 - Facebook : http://t.co/VHNqJ8AqRR - #Agriculture #Machinisme #Cultures #Elevage",24759,17501,2918,755,"http://t.co/QVlASACKNH","La France Agricole",2009-07-02 15:17:23,FALSE,FALSE,"FranceAgricole","Paris, France","fr","53090121",516,FALSE,"http://pbs.twimg.com/profile_images/671396389872627712/L_XXR_ph_normal.png"
"fresitajaviera","Todo cae por su propio peso. Karma",2199,194,185,325,NA,"Fresita Javiera",2010-02-11 15:22:24,FALSE,FALSE,"fresitajaviera","","es","113376953",1,FALSE,"http://pbs.twimg.com/profile_images/625310528165027841/iUF9O2ym_normal.jpg"
"eleonora_zugno","‚óè Tweet is a LifeStyle ‚óè Social ‚óè Follow me on instagram: zugno_eleonora
#EZ
#ES",4514,73,1848,225,"https://t.co/c5Ok5KwrGp","Eleonora Zugno",2015-12-15 11:39:10,FALSE,FALSE,"eleonora_zugno","Italia","it","4491637942",9,FALSE,"http://pbs.twimg.com/profile_images/968463498744401920/uGK84_zR_normal.jpg"
"dispatchug","Uganda's News Monthly -
Check us out to get your fill of the latest news, politics, business, culture, reviews, sports, health and lifestyle articles.",3981,3578,99,42,"http://t.co/E1EySAFKUi","Kampala Dispatch",2010-02-19 08:15:23,FALSE,TRUE,"dispatchug","Kampala, Uganda","en","115612783",60,FALSE,"http://pbs.twimg.com/profile_images/1035095461/Dispatchugtwit_normal.gif"
"relatoscomunes","poblacional ilustrada. fangirl profesional. persona pop. mamifera. vivo con mi familia y no me drogo. como ven, no soy muy artista #lavanguardiaesasi",77565,1449,1393,1731,"https://t.co/0wCSpLrYAs","CeciliaFuentesIcarte",2010-02-10 17:54:59,FALSE,FALSE,"relatoscomunes","#AricaSiempreArica","es","113096195",30,FALSE,"http://pbs.twimg.com/profile_images/915983027242766337/JV7ehmuD_normal.jpg"
"SaludalDiaRD","Informaciones de salud a tu alcance. Instagram/Facebook: @SaludalDiaRD",5867,2083,190,532,"https://t.co/VwDoDUNj9a","SaludalDiaRD",2012-01-04 04:55:27,FALSE,FALSE,"SaludalDiaRD","","es","454590387",10,FALSE,"http://pbs.twimg.com/profile_images/644954500634021888/i3IDjBHA_normal.png"
"ssaludlosrios","OFICIAL: Servicio de Salud Valdivia - Regi√≥n de Los R√≠os #valdiviacl #elranco ‚ñ∫FB: https://t.co/GuMtISwAxg",4522,26022,3808,21864,"https://t.co/i3DRyze4IT","Servicio Salud R√≠os",2014-12-16 17:43:49,FALSE,FALSE,"ssaludlosrios","Valdivia, Chile","en","2925419350",52,FALSE,"http://pbs.twimg.com/profile_images/550286525875765248/hvwTQdj9_normal.jpeg"
"cla_cor","Academico U de Chile. Infect√≥loga. Investigando en VIH y otras yerbas. A ratos juego a ser doctor. Y todo el rato juego con mis 2 ni√±as.",5537,337,1326,516,NA,"Claudia Cortes",2011-07-05 02:32:07,FALSE,FALSE,"cla_cor","SCL","es","329437733",6,FALSE,"http://pbs.twimg.com/profile_images/967929965105893377/5f9a39zQ_normal.jpg"
"XXXXXXXX10Caro","both ..  turtle or monster
USW (Physics)  K.F. Uni Graz, Italiana;  master study, Mod2: Uganda - Energy Supply- adaption of conventions, Uni Cologne",23464,5827,317,3,NA,"Daniela Caroline BSc",2010-07-27 10:12:36,FALSE,FALSE,"XXXXXXXX10Caro","Leverkusen","en","171437392",32,FALSE,"http://pbs.twimg.com/profile_images/871019716994838528/Yng44Jkk_normal.jpg"
"gna_baekhyn","„Äå @gangnamcityAU „Äç  ‚ùùDefinitely not your typical angel.‚ùû ‰∏Ä WHITE POTION's ÏïàÌòÑÏàò portrayed by Î≥ÄÎ∞±ÌòÑ ‰∏Ä Your medical fixer ‰∏Ä ‚Ç©903.000  ‰∏Ä 2Ì†ΩÌ±ë „Ö° MV (2/3)",554,220,0,79,"https://t.co/b7etJpROjF","Hyunsoo",2012-08-31 08:55:32,FALSE,FALSE,"gna_baekhyn","Sinsa Apartment, 5D","en","793437655",0,FALSE,"http://pbs.twimg.com/profile_images/970578985598951425/dJbaByLs_normal.jpg"
"Tamarugalgob","Gobernaci√≥n del Tamarugal, ubicada en calle Tamarugal 180, Pozo Almonte. Abarca las comunas de Pozo Almonte , Pica , Colchane , Cami√±a y Huara Fono 57 2 248270",7477,2002,1592,627,"https://t.co/Uj1UxT0VBs","GobernacionTamarugal",2014-04-01 18:07:00,FALSE,FALSE,"Tamarugalgob","Tamarugal 180. Pozo Almonte","es","2422465136",12,FALSE,"http://pbs.twimg.com/profile_images/638740015875510272/XPpRbEo8_normal.png"
"sermoreno63","",724,46,176,124,"https://t.co/QcOObF7nLa","Sergio Moreno Mu√±oz",2011-07-29 20:24:31,FALSE,FALSE,"sermoreno63","Chile","es","344933350",1,FALSE,"http://pbs.twimg.com/profile_images/492706259305762817/hOAnSGwP_normal.jpeg"
"zengyans","who is the world standard and why do they look like wasuta",32553,342,15265,296,NA,"disaster bi",2016-02-20 07:17:17,FALSE,FALSE,"zengyans","INTP","en","700942279364710400",11,FALSE,"http://pbs.twimg.com/profile_images/966729307023380480/_4_2Ucqv_normal.jpg"
"BARMER_BW","Hier twittert die Pressestelle der BARMER Baden-W√ºrttemberg Neues aus den Bereichen Gesundheit und Lebensqualit√§t.",489,221,256,175,"https://t.co/XLzBCqC5OC","BARMER BW",2015-06-24 09:34:41,FALSE,FALSE,"BARMER_BW","Stuttgart, Baden-W√ºrttemberg","de","3343774227",17,FALSE,"http://pbs.twimg.com/profile_images/810750860326223872/J3l0UZsx_normal.jpg"
"Cesare_Baronio","Note, commenti e satira sui fatti e misfatti della #neochiesa bergogliana",780,292,186,61,"http://t.co/RS7fmcA1Wk","OPPORTUNE IMPORTUNE",2013-12-30 16:28:24,FALSE,FALSE,"Cesare_Baronio","In partibus infidelium","it","2269099070",1,FALSE,"http://pbs.twimg.com/profile_images/924549289837322240/lAX79l_H_normal.jpg"
"Walecilla","Chino Moreno es mi pastor. Le ped√≠ pololeo al @ivandnsm. Dicen que estudi√© Historia. Catlover.",25948,782,4661,970,NA,"Valeska Y√°√±ez C.",2009-05-18 00:03:54,FALSE,FALSE,"Walecilla","Santiago","es","40767047",14,FALSE,"http://pbs.twimg.com/profile_images/864120381099126788/RbuN7hIL_normal.jpg"
"bethmcevoynews","Journalist, paddler, NPR enthusiast and Fair Trade supporter",2074,221,674,265,NA,"Beth McEvoy",2011-03-15 22:18:50,FALSE,FALSE,"bethmcevoynews","Maine, USA","en","266834046",8,FALSE,"http://pbs.twimg.com/profile_images/958367430316908546/dG-hXzAW_normal.jpg"
"Alan_Britto_","EL BOLSILLO DEL PUEBLO DE PR NO PUEDE SEGUIR SIENDO LA FUENTE DE REPAGO DE LA CORRUPCI√ìN GUBERNAMENTAL. CRITICA POLITICA Y MEDI√ÅTICA. JOCOSO PERO CIERTO.",23800,604,1533,2455,NA,"Ì†ΩÌµØSimonDiceÌ†ΩÌ¥¶Ì†ΩÌ≥¥ Ì†ΩÌ≤ØÌ†ºÌ∑µÌ†ºÌ∑∑",2009-11-07 00:50:08,FALSE,FALSE,"Alan_Britto_","San Juan, USA","es","88076546",11,FALSE,"http://pbs.twimg.com/profile_images/950552532488728577/2UM6GogQ_normal.jpg"
"RadNalCo","Radio Nacional de Colombia de RTVC Sistema de Medios P√∫blicos",216845,195485,16440,16653,"http://t.co/LzBg6CWkQl","Radio Nacional CO",2009-10-03 15:17:15,FALSE,TRUE,"RadNalCo","Bogot√°, Colombia","es","79483727",1406,FALSE,"http://pbs.twimg.com/profile_images/790935164700463105/WDXya5ej_normal.jpg"
"Salute_Italia","Tutti i pi√π importanti suggerimenti per la salute ed il fitness dal web selezionati dagli utenti di http://t.co/E4jOMPcS0L",36103,26179,26949,24994,"http://t.co/sGqvlLUqTD","Salute Italia",2010-05-07 19:35:17,FALSE,FALSE,"Salute_Italia","Italy","it","141320342",248,FALSE,"http://pbs.twimg.com/profile_images/459803130989801473/EMNHeNN-_normal.jpeg"
"EllisMorning","Science fiction/fantasy writer, geek, armchair thinker extraordinaire.",1340,228,2736,261,"https://t.co/17ho2oHEFJ","Ellis Morning",2012-05-30 14:33:05,FALSE,FALSE,"EllisMorning","","en","594638585",8,FALSE,"http://pbs.twimg.com/profile_images/877890255080357889/ZZWQb18v_normal.jpg"
"stubyte","Hobbies: Orsz√°g√∫ti ker√©kp√°r, m≈±holdaz√°s (DX), egy kis horg√°szat (ha marad r√° id≈ë)",12197,155,25921,174,NA,"Kedves N√©z≈ë",2015-08-16 14:06:29,FALSE,FALSE,"stubyte","","hu","3426007888",2,FALSE,"http://pbs.twimg.com/profile_images/961587722765983744/7csVvX2X_normal.jpg"
"MonterreyGodoy","#Mam√°DeAndr√©s #3iHavasMediaMx #CDMX.
 
Nothing to prove, everything to share.",33073,1876,8717,1483,NA,"Ni tan amarga",2011-02-26 22:49:45,FALSE,FALSE,"MonterreyGodoy","M√©xico","es","258082536",31,FALSE,"http://pbs.twimg.com/profile_images/928962810163458049/lq4dnTk__normal.jpg"
"micheleraspa","",18793,79,31,44,NA,"michele raspa",2010-07-18 23:57:30,FALSE,FALSE,"micheleraspa","San Mauro Marchesato","it","168298751",0,FALSE,"http://pbs.twimg.com/profile_images/427496105556049920/4zWpsJMz_normal.jpeg"
"panjeejumping","I tweet pics of my dog",8081,67,13764,543,NA,"struggs 2 func",2013-09-25 05:48:23,FALSE,FALSE,"panjeejumping","Ibaraki-ken, Japan","en","1902963420",2,FALSE,"http://pbs.twimg.com/profile_images/949539098888323072/FfLcref8_normal.jpg"
"MKTuningDO","Experte in Sachen Tuning, Wertsteigerung, Spoileranbau und Fu√üball #Hasscup Sieger 2017",19782,296,42720,167,NA,"Mark Kampmann",2016-02-18 21:43:05,FALSE,FALSE,"MKTuningDO","Unna, Deutschland","de","700435391422341120",18,FALSE,"http://pbs.twimg.com/profile_images/961692523600273408/DHl7Jpl1_normal.jpg"
"erme7","Periodista. Padre de Familia.",1953,1133,22,947,NA,"Edgar Medina",2010-03-26 21:52:46,FALSE,FALSE,"erme7","CDE, Py...","es","126750849",2,FALSE,"http://pbs.twimg.com/profile_images/842727832069509120/Q8dVKno4_normal.jpg"
"ritardoperenne","21. –°—Ç—É–¥–µ–Ω—Ç–∫–∞ –∏–Ω–æ—Å—Ç—Ä–∞–Ω–Ω—ã—Ö —è–∑—ã–∫–æ–≤ –≤–æ –≤—Ä–µ–º—è –¥—É—à–µ–≤–Ω–æ–≥–æ –∫—Ä–∏–∑–∏—Å–∞. Procrastination is a way of life. Sportiva (da divano) professionista.",954,155,4285,199,NA,"Ritardoperenne",2017-07-30 16:15:03,FALSE,FALSE,"ritardoperenne","Toscana, Italia","it","891693631635173376",0,FALSE,"http://pbs.twimg.com/profile_images/891708184016166913/rKB_B-x6_normal.jpg"
"MercantilSegPA","",2502,132,3,68,NA,"Mercantil Seguros PA",2014-12-11 21:13:42,FALSE,FALSE,"MercantilSegPA","","es","2916287014",0,FALSE,"http://pbs.twimg.com/profile_images/656508420325937153/Ea39MKyD_normal.jpg"
"RaeVenBonesTCSH","‚Ä¢ Neuroscientist ‚Ä¢ Artist ‚Ä¢ Activist ‚Ä¢ Science Communicator ‚Ä¢ Not-so-well-behaved woman ‚Ä¢",526,62,396,187,NA,"Rachel Stergios",2018-02-24 02:29:29,FALSE,FALSE,"RaeVenBonesTCSH","","en","967224934459043841",0,FALSE,"http://pbs.twimg.com/profile_images/969726708289978368/-iVqN9sg_normal.jpg"
"ShafiNugroho","",10665,385,27,246,NA,"Shafi A Nugroho",2010-02-03 14:30:05,FALSE,FALSE,"ShafiNugroho","East Java, Indonesia","en","111012908",1,FALSE,"http://pbs.twimg.com/profile_images/965959850529181696/DSNWHLnk_normal.jpg"
"catrionacerys","Catriona Cerys.#programmanager #8th Edition of International Conference On Infectious Diseases",109,220,20,1258,"https://t.co/IUAblxeWSk","infectiousdiseases",2017-07-05 08:54:28,FALSE,FALSE,"catrionacerys","London, England","en","882523057251733505",1,FALSE,"http://pbs.twimg.com/profile_images/966965397277892608/kQzS6yaA_normal.jpg"
"DenovoFarms","My passion is #sustainable #foodsecurity I focus on #beef #cattle and #sheep #lamb production as well as growing #wheat",384448,10723,129,10475,NA,"Denovo Farms",2015-09-03 10:38:26,FALSE,FALSE,"DenovoFarms","South Africa","en","3533100683",737,FALSE,"http://pbs.twimg.com/profile_images/725207403696930817/QIdreJR4_normal.jpg"
"_beneathsurface","Economics @CaFoscari. Master in Corporate Banking @unimore_uni.
Lost in History of Econ Thoughts Macro. Father&housband. Blogging on https://t.co/8fXcOspxlB",23980,412,13890,300,"https://t.co/NP2a45enFt","Andrea Garufi",2013-06-10 17:15:36,FALSE,FALSE,"_beneathsurface","Italy, Brenta Riviera, Venice","it","1498821860",57,FALSE,"http://pbs.twimg.com/profile_images/744459360814927873/aevuDhJr_normal.jpg"
"PacoOlivares53","administrador por profesi√≥n e ingeniero por devoci√≥n",5122,45,5427,64,NA,"Francisco Olivares",2015-03-22 03:34:28,FALSE,FALSE,"PacoOlivares53","Puebla, M√©xico","es","3102516877",0,FALSE,"http://pbs.twimg.com/profile_images/898148496762712064/jqZBLzkN_normal.jpg"
"Estrella_Toco","Fundada el 12 de febrero 1924",109383,3666,0,125,"http://t.co/a31mWFdQyX","Estrella_Tocopilla",2010-04-09 13:31:28,FALSE,FALSE,"Estrella_Toco","Tocopilla","es","131167600",44,FALSE,"http://pbs.twimg.com/profile_images/809718880/la_estrella_de_toco_normal.jpg"
"biorxiv_pubd","The non-profit preprint server for the life sciences",3602,1158,0,0,"https://t.co/gpznMFRLrO","bioRxiv Published",2016-07-25 19:57:25,FALSE,FALSE,"biorxiv_pubd","New York","en","757666082052304897",24,FALSE,"http://pbs.twimg.com/profile_images/758011263725305857/QZIhYkXo_normal.jpg"
"datosmujer","p√°gina web dedicada a la mujer y esos datos que siempre faltan.
http://t.co/hfjA54R0Tq - Instagram: @datosmujer",7415,14415,416,2504,"http://t.co/rvOHAwFdrt","Datos Mujer",2012-07-21 20:12:59,FALSE,FALSE,"datosmujer","Chile","es","709508778",21,FALSE,"http://pbs.twimg.com/profile_images/2443045916/yizhxvufj435780z98x0_normal.png"
"gazzettaserchio","Recte agere nihil timere",5398,70,0,46,"https://t.co/lrKMICi3zu","Gazzetta del Serchio",2016-07-26 11:16:32,FALSE,FALSE,"gazzettaserchio","Garfagnana","it","757897385494376448",2,FALSE,"http://pbs.twimg.com/profile_images/757898320534769665/2vGtKBqc_normal.jpg"
"drmigurr","meinarztdirekt.de ist das erste orts- und zeitunabh√§ngige Online-Sprechzimmer f√ºr Patienten und ihre √Ñrzte.
15 Jahre Landarzt an der Versorgungsfront.",1688,422,3062,612,"https://t.co/dxqVe5uasn","Dr. Michael Gurr, Hausarzt und Internetmediziner",2016-12-10 11:54:34,FALSE,FALSE,"drmigurr","Frankenthal (Pfalz), Deutschla","de","807554094969786368",10,FALSE,"http://pbs.twimg.com/profile_images/868544602567036929/eZj6NY4U_normal.jpg"
"blubberfrosch","Dummfragend, nervt√∂tend, klappenichthaltend. Radomfollowing",5890,96,12227,201,NA,"blubberdings",2016-09-21 09:35:57,FALSE,FALSE,"blubberfrosch","Hamburg, Deutschland","de","778528182035161088",3,FALSE,"http://pbs.twimg.com/profile_images/950282453213736960/m9jTUvKD_normal.jpg"
"apple_agent","Apple, Mac, Macintosh, computers, computer support, MacBook, iPod, iPhone, iTouch, Mac OS, software. unofficial account",100275,1233,0,1753,"http://t.co/ocwMrZr6gQ","Apple agent",2014-02-23 10:08:49,FALSE,FALSE,"apple_agent","","en","2357794033",274,FALSE,"http://pbs.twimg.com/profile_images/456855723130228737/Na3lOSVf_normal.jpeg"
"S0ULICIOUS","Happiness can be found even in the darkest of times if one only remembers to turn on the light ‚ù§",54803,861,5066,229,NA,"C‚ÑìŒ±œÖ‚àÇŒπ ‚û∞",2009-02-10 19:27:09,FALSE,FALSE,"S0ULICIOUS","Berlin ‚û∞","de","20537280",14,FALSE,"http://pbs.twimg.com/profile_images/970754846465945607/_s0dbB-c_normal.jpg"
"ndrmv","Einfach besser informiert - Nachrichten aus Mecklenburg-Vorpommern von NDR 1 Radio MV und dem Nordmagazin. Impressum: http://t.co/ICBxRcZDAV",16205,12708,272,195,"http://t.co/zctdK7ZolN","NDR MV",2013-02-04 12:38:44,FALSE,TRUE,"ndrmv","Mecklenburg-Vorpommern","de","1147894796",155,FALSE,"http://pbs.twimg.com/profile_images/877411268218548224/uoPr5Sof_normal.jpg"
"ElQuiscoMuni","Fundada el 30 de agosto de 1956 la comuna est√° conformada por las localidades de Isla Negra, Punta de Tralca, El Quisco y la zona rural de El Totoral  Ì†ºÌºµ",3112,2285,113,299,"https://t.co/81PndvSjZ3","Municipalidad de El Quisco",2012-09-12 13:10:07,FALSE,FALSE,"ElQuiscoMuni","El Quisco, Chile","es","819537085",18,FALSE,"http://pbs.twimg.com/profile_images/816739671585783808/HGU1onGM_normal.jpg"
"julius_omukatia","A KENYAN Ì†ºÌ∑∞Ì†ºÌ∑™Ì†ºÌ∑∞Ì†ºÌ∑™Ì†ºÌ∑∞Ì†ºÌ∑™BLOGGER WITH EXPERIENCE",3034,2281,6549,4883,"https://t.co/UIBExnAwON","Julius omukatia",2017-06-26 21:57:41,FALSE,FALSE,"julius_omukatia","Mumias, Kenya","en","879458672124067840",1,FALSE,"http://pbs.twimg.com/profile_images/964851244148944896/szuxSkXX_normal.jpg"
"CKC4thedogs","CKC is a national, non-profit service organization that provides registry services for 175 breeds & sanctions shows/events & speaks out on major canine issues.",3848,1476,870,471,"http://t.co/WvaIezWZCS","Canadian Kennel Club",2012-02-21 19:53:48,FALSE,FALSE,"CKC4thedogs","Canada","en","499113450",30,FALSE,"http://pbs.twimg.com/profile_images/885201249099956224/CH_niLvH_normal.jpg"
"AleNgugi","In the house of life ,the room for improvement is never full .",5350,861,4794,2324,NA,"Masai Mjini",2012-04-25 10:53:30,FALSE,FALSE,"AleNgugi","Ongata Rongai","en","562865040",4,FALSE,"http://pbs.twimg.com/profile_images/933191982905774080/PRFIkOb6_normal.jpg"
"eshasw","Audiovisualist/h",146622,1798,6578,861,"https://t.co/ctnFNx8HiL","I Gde Wibhawa",2009-09-08 02:20:48,FALSE,FALSE,"eshasw","Bali","en","72448520",31,FALSE,"http://pbs.twimg.com/profile_images/970375508595638272/75we3EGg_normal.jpg"
"CLAYTONBURGATH2","",177,22,0,48,"https://t.co/XwdY1Vzs2c","CLAYTON BURGATH",2014-06-08 21:06:03,FALSE,FALSE,"CLAYTONBURGATH2","Rebou√ßas, Brasil","pt","2555488032",0,FALSE,"http://pbs.twimg.com/profile_images/963726934801813506/552idqnY_normal.jpg"
"easia6","",53,11,37,83,NA,"Elaine Sia",2016-02-29 08:34:25,FALSE,FALSE,"easia6","Pittsford, NY","en","704223181331165184",0,FALSE,"http://pbs.twimg.com/profile_images/822457699929624576/D3Oo9sO5_normal.jpg"
"BlitzMagazine_","Vivi il grande spettacolo della NFL Ì†ºÌøà",1027,335,655,130,"https://t.co/eiGfbdQ77t","Blitz Magazine",2017-08-28 10:37:50,FALSE,FALSE,"BlitzMagazine_","Italy","it","902118014581166081",4,FALSE,"http://pbs.twimg.com/profile_images/902120897586352132/hC-iiC7O_normal.jpg"
"El_Philologia","Ich habe in dieser Schlacht schon meine Leselampe verloren ‚Äì schlimmer kann's garnicht mehr kommen. // Die PARTEI",5916,247,1320,1053,NA,"DON'T PANIC Ì†ºÌ∑™Ì†ºÌ∑∫",2011-10-06 22:29:34,FALSE,FALSE,"El_Philologia","Bremen, Europa","de","386241768",16,FALSE,"http://pbs.twimg.com/profile_images/466670967138164736/igmql4rO_normal.jpeg"
"valenntina__","‚ôå Enfermera. 27ƒÅ
Mam√° de Crist√≥bal, mi compa√±ero de vida ‚ù§  Positivity is the Key Ì†ΩÌ∑ù 
#SoyDonante Ì†ºÌΩÄ",8268,278,222,481,NA,"Valentina Villanueva",2010-06-01 21:29:00,FALSE,FALSE,"valenntina__","Las Condes, Chile","es","150799238",1,FALSE,"http://pbs.twimg.com/profile_images/910493943367913472/Zj-av7GY_normal.jpg"
"soyantofagasta","Noticias locales de la Regi√≥n de Antofagasta (II Regi√≥n). Editado por El Mercurio y La Estrella de Antofagasta.",262863,26046,18,6871,"http://t.co/iuxDM2xqV3","soyantofagasta.cl",2011-01-17 22:54:16,FALSE,FALSE,"soyantofagasta","Antofagasta, Chile","es","239568166",119,FALSE,"http://pbs.twimg.com/profile_images/3561792888/d9da8fc10163f65006b13bfab0139d64_normal.jpeg"
"orluzi","M√∫sica Opini√≥n Periodistas y comentaristas Noticias Pol√≠tica",4852,651,1992,678,NA,"oroluz",2017-07-26 12:15:10,FALSE,FALSE,"orluzi","Santiago, Chile","es","890183710125043713",1,FALSE,"http://pbs.twimg.com/profile_images/960749828031565824/GXL7dKZe_normal.jpg"
"KidneyCathy","Paediatric nephrologist and clinician researcher in Melbourne. Part of @KidGenAustralia and #NSMC. Passionate advocate for gender equality. Opinions are my own.",1835,763,3085,498,"https://t.co/DwlzEYXlC5","Cathy Quinlan",2017-02-04 04:45:45,FALSE,FALSE,"KidneyCathy","Melbourne, Victoria","en","827739900866809856",15,FALSE,"http://pbs.twimg.com/profile_images/827871022951002114/Fp4NtbOq_normal.jpg"
